stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,platform_code,parent_station,level_id
3672,Bd. Alexandru Obregia,"Str. Turnu Magurele, Bucuresti",44.376835,26.121006,,,,
3775,Bd. Alexandru Obregia,"Str. Serg.Nitu Vasile, Bucuresti",44.38858,26.1163,,,,
3779,Bd. Alexandru Obregia,"Str. Serg.Nitu Vasile, Bucuresti",44.38862,26.11666,,,,
7487,Bd. Alexandru Obregia,"Str. Turnu Magurele, Bucuresti",44.37654,26.119055,,,,
6582,Bd. Anul 1864,"Str.Paralutelor, Bucuresti",44.43807,26.009237,,,,
7313,Bd. Apicultorilor,"Sos. Gh.Ionescu Sisesti, Bucuresti",44.502193,26.05921,,,,
7316,Bd. Apicultorilor,"Sos. Gh.Ionescu Sisesti, Bucuresti",44.501987,26.059935,,,,
5928,Bd. B.P.Hasdeu,"Bd. Hasdeu, Bucuresti",44.430904,26.083971,,,,
3464,Bd. Banu Manta,"Sos. N.Titulescu, Bucuresti",44.4527,26.07395,,,,
3515,Bd. Banu Manta,"Sos. N.Titulescu, Bucuresti",44.45261,26.074274,,,,
6209,Bd. Banu Manta,"Bd. Ion Mihalache, Bucuresti",44.455498,26.080873,,,,
6211,Bd. Banu Manta,"Bd. Ion Mihalache, Bucuresti",44.455486,26.080666,,,,
6347,Bd. Banu Manta,"Bd. Banu Manta, Bucuresti",44.45593,26.079304,,,,
6922,Bd. Banu Manta,"Sos. N.Titulescu, Bucuresti",44.452457,26.074535,,,,
3276,Bd. Basarabia,"Bd. 1 Decembrie 1918, Bucuresti",44.435986,26.17288,,,,
3475,Bd. Basarabia,"Bd. Chisinau, Bucuresti",44.43518,26.159937,,,,
3751,Bd. Basarabia,"Str. L.Patrascanu, Bucuresti",44.435177,26.169065,,,,
7560,Bd. Basarabia,"Bd. Chisinau, Bucuresti",44.435856,26.159775,,,,
7602,Bd. Basarabia,"Str. L.Patrascanu, Bucuresti",44.436386,26.168825,,,,
8842,Bd. Basarabia,"Alee terminal Bd. Basarabia, Bucuresti",44.43613,26.16954,,,,
PV1_861,Bd. Basarabia,,44.43637,26.168808,,,,
PV1_922,Bd. Basarabia,,44.43625,26.169613,,,,
PV1_158,Bd. Biruintei,,44.445766,26.201763,,,,
PV1_163,Bd. Biruintei,,44.44536,26.201666,,,,
3254,Bd. Bucurestii Noi,"Bd. Gloriei, Bucuresti",44.48393,26.04122,,,,
3575,Bd. Bucurestii Noi,"Sos. Chitilei, Bucuresti",44.4767,26.045036,,,,
6872,Bd. Bucurestii Noi,"Str. Jiului, Bucuresti",44.48363,26.04158,,,,
7297,Bd. Bucurestii Noi,"Sos. Chitilei, Bucuresti",44.47679,26.043547,,,,
3124,Bd. Carol I,"Str. Armand Calinescu, Bucuresti",44.437172,26.110039,,,,
3210,Bd. Carol I,"Str. Paleologu, Bucuresti",44.436775,26.110378,,,,
3328,Bd. Carol I,"Calea Mosilor, Bucuresti",44.438023,26.114525,,,,
3342,Bd. Carol I,"Calea Mosilor, Bucuresti",44.438534,26.114925,,,,
3867,Bd. Carol I,"Calea Mosilor, Bucuresti",44.438755,26.114887,,,,
6264,Bd. Carol I,"Str. Paleologu, Bucuresti",44.436756,26.110474,,,,
7507,Bd. Ceahlau,"Sos. Crangasi, Bucuresti",44.453636,26.052967,,,,
7516,Bd. Ceahlau,"Sos. Crangasi, Bucuresti",44.453686,26.051289,,,,
3281,Bd. Chisinau,"Sos. Pantelimon, Bucuresti",44.442993,26.156437,,,,
3615,Bd. Chisinau,"Sos. Pantelimon, Bucuresti",44.443027,26.15615,,,,
6675,Bd. Chisinau,"Bd. Chisinau, Bucuresti",44.443745,26.157736,,,,
6727,Bd. Chisinau,"Sos. Pantelimon, Bucuresti",44.442623,26.159885,,,,
7608,Bd. Chisinau,"Bd. Chisinau, Bucuresti",44.442028,26.15722,,,,
7620,Bd. Chisinau,"Sos. Pantelimon, Bucuresti",44.44313,26.156115,,,,
3198,Bd. Constantin Brancoveanu,"Sos. Oltenitei, Bucuresti",44.397984,26.110405,,,,
3643,Bd. Constantin Brancoveanu,"Sos. Oltenitei, Bucuresti",44.398396,26.109219,,,,
3774,Bd. Constantin Brancoveanu,"Str. Izvorul Rece, Bucuresti",44.38764,26.109245,,,,
3777,Bd. Constantin Brancoveanu,"Str. Izvorul Rece, Bucuresti",44.38756,26.109257,,,,
5960,Bd. Constantin Brancoveanu,"Sos. Oltenitei, Bucuresti",44.3989,26.108181,,,,
6509,Bd. Constantin Brancoveanu,"Bd. C.Brancoveanu, Bucuresti",44.396885,26.109753,,,,
7461,Bd. Constantin Brancoveanu,"Str. Turnu Magurele, Bucuresti",44.37582,26.113876,,,,
3468,Bd. Constructorilor,"Calea Giulesti, Bucuresti",44.463024,26.042086,,,,
3493,Bd. Constructorilor,"Calea Giulesti, Bucuresti",44.463223,26.041826,,,,
6147,Bd. Constructorilor,"Calea Giulesti, Bucuresti",44.463497,26.041449,,,,
6171,Bd. Constructorilor,"Bd. Constructorilor, Bucuresti",44.46215,26.0408,,,,
6452,Bd. Dacia,"Bd. Dacia, Bucuresti",44.4447,26.088816,,,,
3703,Bd. Decebal,"Str. Dristorului, Bucuresti",44.428696,26.132292,,,,
3906,Bd. Decebal,"Str. Dristorului, Bucuresti",44.427956,26.133139,,,,
3479,Bd. Dimitrie Cantemir,"Bd. Marasesti, Bucuresti",44.42105,26.10368,,,,
3481,Bd. Dimitrie Cantemir,"Bd. Marasesti, Bucuresti",44.42132,26.10436,,,,
3936,Bd. Dinicu Golescu,"Str. Mircea Vulcanescu, Bucuresti",44.44225,26.078041,,,,
7248,Bd. Dinicu Golescu,"Str. Mircea Vulcanescu, Bucuresti",44.44269,26.079552,,,,
10847,Bd. Dr. Marinescu,"Bd. Dr. Marinescu, Bucuresti",44.436134,26.066587,,,,
12257,Bd. Eroilor,"Bd. Eroii Sanitari, Bucuresti",44.434235,26.07344,,,,
3373,Bd. Expozitiei,"Bd. Expozitiei, Bucuresti",44.473408,26.059776,,,,
3422,Bd. Expozitiei,"Bd. Expozitiei, Bucuresti",44.473606,26.061253,,,,
6988,Bd. Expozitiei,"Bd. Expozitiei, Bucuresti",44.472725,26.05621,,,,
3274,Bd. Ferdinand,"Sos. Mihai Bravu, Bucuresti",44.443306,26.129858,,,,
3290,Bd. Ferdinand,"Sos. Pantelimon, Bucuresti",44.44604,26.135027,,,,
3396,Bd. Ferdinand,"Sos. Pantelimon, Bucuresti",44.44641,26.134415,,,,
3436,Bd. Ferdinand,"Sos. Mihai Bravu, Bucuresti",44.444153,26.128576,,,,
6557,Bd. Ficusului,"Str. Elena Vacarescu, Bucuresti",44.488846,26.083748,,,,
11109,Bd. G-ral Paul Teodorescu,"Bd. Vasile Milea, Bucuresti",44.429173,26.054575,,,,
12122,Bd. G-ral Paul Teodorescu,"Bd. G-ral Paul Teodorescu, Bucuresti",44.4287,26.05516,,,,
3471,Bd. G-ral Paul Teodorescu,"Bd. Timisoara, Bucuresti",44.428593,26.05397,,,,
3683,Bd. G-ral Paul Teodorescu,"Bd. Iuliu Maniu, Bucuresti",44.43458,26.052952,,,,
6446,Bd. G-ral Paul Teodorescu,"Bd. Timisoara, Bucuresti",44.428745,26.053793,,,,
6450,Bd. G-ral Paul Teodorescu,"Bd. Timisoara, Bucuresti",44.428635,26.055557,,,,
9034,Bd. Garii Obor,"Str. Baicului, Bucuresti",44.446457,26.143534,,,,
9035,Bd. Garii Obor,"Str. Baicului, Bucuresti",44.44653,26.14377,,,,
6938,Bd. Ghencea,"Str. Brasov, Bucuresti",44.415016,26.034775,,,,
7153,Bd. Ghica Tei,"Str. Teiul Doamnei, Bucuresti",44.46354,26.126177,,,,
3187,Bd. Gloriei,"Bd. Bucurestii Noi, Bucuresti",44.483166,26.040665,,,,
6605,Bd. Gloriei,"Str. Jiului, Bucuresti",44.483543,26.04157,,,,
6648,Bd. Gloriei,"Bd. Bucurestii Noi, Bucuresti",44.482964,26.040646,,,,
6848,Bd. Gloriei,"Bd. Bucurestii Noi, Bucuresti",44.48379,26.040283,,,,
6448,Bd. I. C. Bratianu,"Bd. Unirii, Bucuresti",44.42658,26.104881,,,,
6455,Bd. I. C. Bratianu,"Bd. Unirii, Bucuresti",44.426792,26.105122,,,,
3259,Bd. Ion Mihalache,"Bd. Maresal Averescu, Bucuresti",44.462547,26.073122,,,,
3345,Bd. Ion Mihalache,"Str. Turda, Bucuresti",44.4618,26.072142,,,,
3513,Bd. Ion Mihalache,"Str. Putul Lui Craciun, Bucuresti",44.471523,26.051842,,,,
6291,Bd. Ion Mihalache,"Bd. Banu Manta, Bucuresti",44.455837,26.079552,,,,
3432,Bd. Iuliu Maniu,"Bd. Doina Cornea, Bucuresti",44.43476,26.054363,,,,
3445,Bd. Iuliu Maniu,"Bd. Doina Cornea, Bucuresti",44.435047,26.054426,,,,
3855,Bd. Iuliu Maniu,"Bd. G-ral Paul Teodorescu, Bucuresti",44.433514,26.054474,,,,
3861,Bd. Iuliu Maniu,"Bd. G-ral Paul Teodorescu, Bucuresti",44.433353,26.054247,,,,
7076,Bd. Iuliu Maniu,"Str. Apusului, Bucuresti",44.434563,26.011637,,,,
7077,Bd. Iuliu Maniu,"Str. Apusului, Bucuresti",44.434692,26.011969,,,,
3366,Bd. Lacul Tei,"Bd. Lacul Tei, Bucuresti",44.46452,26.125973,,,,
3562,Bd. Lacul Tei,"Str. Maica Domnului, Bucuresti",44.46154,26.119207,,,,
6222,Bd. Lacul Tei,"Bd. Lacul Tei, Bucuresti",44.457134,26.106733,,,,
6262,Bd. Lacul Tei,"Str. Barbu Vacarescu, Bucuresti",44.458096,26.106342,,,,
6266,Bd. Lacul Tei,"Str. Barbu Vacarescu, Bucuresti",44.45622,26.105549,,,,
6476,Bd. Lacul Tei,"Bd. Lacul Tei, Bucuresti",44.464664,26.126406,,,,
6689,Bd. Lacul Tei,"Str. Dna. Ghica, Bucuresti",44.464832,26.128414,,,,
9068,Bd. Lacul Tei,"Str. Petricani, Bucuresti",44.467064,26.127546,,,,
3667,Bd. Marasesti,"Bd. Dimitrie Cantemir, Bucuresti",44.42025,26.103899,,,,
3678,Bd. Marasesti,"Bd. Dimitrie Cantemir, Bucuresti",44.42006,26.104223,,,,
6718,Bd. Marasesti,"Bd. Marasesti, Bucuresti",44.420982,26.103022,,,,
3139,Bd. Maresal Averescu,"Bd. Ion Mihalache, Bucuresti",44.46237,26.072344,,,,
3320,Bd. Maresal Averescu,"Bd. Ion Mihalache, Bucuresti",44.462044,26.072834,,,,
7056,Bd. Maresal Averescu,"Bd. Ion Mihalache, Bucuresti",44.46267,26.072128,,,,
7080,Bd. Maresal Averescu,"Bd. Ion Mihalache, Bucuresti",44.461468,26.073378,,,,
6117,Bd. Metalurgiei,"Sos. Berceni, Bucuresti",44.370304,26.141949,,,,
6125,Bd. Metalurgiei,"Sos. Berceni, Bucuresti",44.37148,26.141178,,,,
PV1_1358,Bd. Metalurgiei,,44.371475,26.141172,,,,
PV1_1386,Bd. Metalurgiei,,44.37029,26.141987,,,,
7522,Bd. Metalurgiei 136,"Bd. Metalurgiei, Bucuresti",44.366,26.129896,,,,
7529,Bd. Metalurgiei 136,"Bd. Metalurgiei, Bucuresti",44.365795,26.12923,,,,
7142,Bd. Metalurgiei 29,"Bd. Metalurgiei, Bucuresti",44.37295,26.122255,,,,
7145,Bd. Metalurgiei 29,"Bd. Metalurgiei, Bucuresti",44.373013,26.122072,,,,
12280,Bd. Nicolae Balcescu,"Str. Demetru Ion Dobrescu, Bucuresti",44.439148,26.099981,,,,
12353,Bd. Nicolae Balcescu,"Bd. Nicolae Balcescu, Bucuresti",44.43893,26.100842,,,,
6060,Bd. Nicolae Balcescu,"Str. Dem I Dobrescu, Bucuresti",44.43908,26.099924,,,,
6151,Bd. Nicolae Balcescu,"Str. C.A. Rosetti, Bucuresti",44.440533,26.099014,,,,
7410,Bd. Nicolae Balcescu,"Bd. N. Balcescu, Bucuresti",44.439453,26.100573,,,,
7411,Bd. Nicolae Balcescu,"Bd. N. Balcescu, Bucuresti",44.43989,26.10006,,,,
3170,Bd. Nicolae Grigorescu,"Str. Liviu Rebreanu, Bucuresti",44.4248,26.162104,,,,
3180,Bd. Nicolae Grigorescu,"Str. Liviu Rebreanu, Bucuresti",44.42488,26.162827,,,,
3302,Bd. Nicolae Grigorescu,"Bd. Basarabia, Bucuresti",44.435055,26.160456,,,,
3312,Bd. Nicolae Grigorescu,"Bd. Basarabia, Bucuresti",44.434826,26.159763,,,,
3716,Bd. Nicolae Grigorescu,"Str. C.Brancusi, Bucuresti",44.429123,26.160921,,,,
3878,Bd. Nicolae Grigorescu,"Str. C.Brancusi, Bucuresti",44.42945,26.16311,,,,
7404,Bd. Nicolae Grigorescu,"Bd. Basarabia, Bucuresti",44.43523,26.160938,,,,
7471,Bd. Nicolae Grigorescu,"Bd. Basarabia, Bucuresti",44.435028,26.160782,,,,
7553,Bd. Nicolae Grigorescu,"Str. Postavarului, Bucuresti",44.415916,26.166248,,,,
7622,Bd. Nicolae Grigorescu,"Bd. N.Grigorescu, Bucuresti",44.43429,26.160152,,,,
3126,Bd. Octavian Goga,"Str. Nerva Traian, Bucuresti",44.423492,26.118492,,,,
6508,Bd. Octavian Goga,"Str. Nerva Traian, Bucuresti",44.423386,26.11827,,,,
6526,Bd. Octavian Goga,"Str. Nerva Traian, Bucuresti",44.423103,26.118275,,,,
3137,Bd. Pache Protopopescu,"Str. Traian, Bucuresti",44.43926,26.120481,,,,
3271,Bd. Pache Protopopescu,"Str. Traian, Bucuresti",44.438354,26.120302,,,,
7392,Bd. Petrila,"Sos. Bucuresti-Targoviste, Bucuresti",44.512287,26.018959,,,,
7583,Bd. Petrila,"Sos. Bucuresti-Targoviste, Bucuresti",44.513252,26.018019,,,,
3280,Bd. Pierre de Coubertin,"Sos. Iancului, Bucuresti",44.443027,26.149492,,,,
3540,Bd. Pierre de Coubertin,"Sos. Iancului, Bucuresti",44.442978,26.14879,,,,
3705,Bd. Pierre de Coubertin,"Str. Vatra Luminoasa, Bucuresti",44.440968,26.150093,,,,
3842,Bd. Pierre de Coubertin,"Str. Vatra Luminoasa, Bucuresti",44.441055,26.149776,,,,
12249,Bd. Poligrafiei,"Bd. Poligrafiei, Bucuresti",44.483555,26.059126,,,,
6381,Bd. Preciziei,"Str. Valea Cascadelor, Bucuresti",44.432224,26.005201,,,,
6410,Bd. Preciziei,"Str. Valea Cascadelor, Bucuresti",44.432285,26.005001,,,,
PV2_467,Bd. Preciziei,,44.43229,26.004995,,,,
6318,Bd. Regiei,"Sos. Orhideelor, Bucuresti",44.446205,26.060328,,,,
3426,Bd. Timisoara,"Bd. G-ral Paul Teodorescu, Bucuresti",44.429073,26.054459,,,,
3596,Bd. Timisoara,"Str. Brasov, Bucuresti",44.42699,26.03327,,,,
3597,Bd. Timisoara,"Str. Brasov, Bucuresti",44.426792,26.03327,,,,
3858,Bd. Timisoara,"Bd. G-ral Paul Teodorescu, Bucuresti",44.429974,26.054335,,,,
3927,Bd. Timisoara,"Bd. G-ral Paul Teodorescu, Bucuresti",44.427998,26.05475,,,,
3372,Bd. Uverturii,"Sos. Virtutii, Bucuresti",44.43667,26.035133,,,,
3611,Bd. Uverturii,"Sos. Virtutii, Bucuresti",44.436916,26.035196,,,,
7141,Bd. Uverturii,"Bd. Uverturii, Bucuresti",44.443268,26.020086,,,,
6982,Bd.Expozitiei,"Str. Av.Popisteanu, Bucuresti",44.472202,26.055979,,,,
3924,Bd.Tineretului,"Calea Vacaresti, Bucuresti",44.407997,26.120237,,,,
6507,Bd.Unirii,"Str.Traian, Bucuresti",44.42565,26.118969,,,,
6528,Bd.Unirii,"Str.Traian, Bucuresti",44.4265,26.11926,,,,
8674,Benzinarie,"DJ 601, Ilfov",44.442368,25.896917,,,,
8691,Benzinarie,"DJ 601, Ilfov",44.442295,25.897078,,,,
PV1_228,Benzinarie,,44.704823,26.26234,,,,
PV1_242,Benzinarie,,44.70603,26.262432,,,,
PV1_3250,Benzinarie,,44.283493,26.180738,,,,
PV1_3255,Benzinarie,,44.28435,26.181507,,,,
14733,Berceni,,44.36113,26.14939,1,,,
PV1_3246,Berceni,,44.29709,26.191236,,,,
PV1_3259,Berceni,,44.297302,26.19128,,,,
14733R,Berceni,,44.36113,26.14939,,,14733,0
14733T,Berceni,,44.36113,26.14939,,,14733,0
12201,Berzei,"Str. Popa Tatu, Bucuresti",44.444756,26.082104,,,,
3801,Berzei,"Calea Plevnei, Bucuresti",44.437,26.0823,,,,
6058,Berzei,"Str. Stirbei Voda, Bucuresti",44.439564,26.08043,,,,
6396,Berzei,"Str. Stirbei Voda, Bucuresti",44.439903,26.080603,,,,
6332,Biblioteca Academiei Romane,"Bd. Dacia, Bucuresti",44.444717,26.08858,,,,
6436,Biblioteca Nationala a Romaniei,"Bd. Unirii, Bucuresti",44.42624,26.112543,,,,
6456,Biblioteca Nationala a Romaniei,"Bd. Unirii, Bucuresti",44.4265,26.111385,,,,
10981,Biharia,"Str. Biharia, Bucuresti",44.496902,26.09881,,,,
8861,Biobaza Darvari,"DJ 602, Ilfov",44.419594,25.872955,,,,
8862,Biobaza Darvari,"DJ 602, Ilfov",44.4196,25.873169,,,,
6195,Biserica,"Str. Rezervelor, Ilfov",44.448406,25.987074,,,,
8483,Biserica,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.340305,25.941803,,,,
8484,Biserica,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.340565,25.941786,,,,
8504,Biserica,"Str. Bisericii, Ilfov",44.361042,25.896593,,,,
PV1_104,Biserica,,44.54968,26.138363,,,,
PV1_26,Biserica,,44.54965,26.138903,,,,
PV1_599,Biserica,,44.405235,26.31197,,,,
PV1_612,Biserica,,44.40582,26.311455,,,,
PV2_448,Biserica,,44.500053,25.981028,,,,
PV2_485,Biserica,,44.49949,25.980537,,,,
PV1_548,Biserica Adormirea Maicii Domnului,,44.503967,26.136158,,,,
PV1_553,Biserica Adormirea Maicii Domnului,,44.50537,26.136833,,,,
PV1_212,Biserica Boltas,,44.542835,26.2117,,,,
PV1_258,Biserica Boltas,,44.542248,26.211294,,,,
6118,Biserica Chiajna,"Str. Eroului, Ilfov",44.461548,25.97678,,,,
6663,Biserica Chiajna,"Str. Eroului, Ilfov",44.46124,25.977484,,,,
PV2_730,Biserica Chitila,,44.50462,25.989626,,,,
PV2_773,Biserica Chitila,,44.504307,25.98891,,,,
PV1_2916,Biserica Cretesti,,44.277264,26.134766,,,,
PV1_2936,Biserica Cretesti,,44.277454,26.134779,,,,
3811,Biserica Delea Veche,"Str. Delea Veche, Bucuresti",44.43355,26.12772,,,,
3814,Biserica Delea Veche,"Str. Delea Veche, Bucuresti",44.433884,26.127356,,,,
8527,Biserica Gruiu,"DJ 101C, Ilfov",44.72908,26.224854,,,,
8535,Biserica Gruiu,"DJ 101C, Ilfov",44.728897,26.225006,,,,
PV1_358,Biserica Maineasca,,44.574646,26.344524,,,,
PV1_362,Biserica Maineasca,,44.574818,26.344505,,,,
PV1_236,Biserica Merii Petchii,,44.734215,26.299023,,,,
PV1_366,Biserica Noua,,44.524044,26.255436,,,,
PV1_379,Biserica Noua,,44.52418,26.255312,,,,
10769,Biserica Nuci,"DJ101B, Ilfov",44.720455,26.297611,,,,
10776,Biserica Nuci,"DJ 101B, ilfov",44.720463,26.296967,,,,
PV1_232,Biserica Nuci,,44.720448,26.29761,,,,
PV1_238,Biserica Nuci,,44.720463,26.296967,,,,
PV9_675,Biserica Sabareni,,44.533092,25.936024,,,,
PV9_705,Biserica Sabareni,,44.53317,25.936016,,,,
8515,Biserica Sf Nicolae,"Str. Antim Irvireanu, Ilfov",44.744286,26.178432,,,,
8550,Biserica Sf Nicolae,"Str. Antim Irvireanu, Ilfov",44.74419,26.178356,,,,
PV1_157,Biserica Sfantul Nicolae,,44.448254,26.205261,,,,
PV1_16,Biserica Sfantul Nicolae,,44.5533,26.088621,,,,
PV1_164,Biserica Sfantul Nicolae,,44.448093,26.205883,,,,
PV1_3475,Biserica Sfantul Nicolae,,44.448593,26.205223,,,,
10899,Biserica Sfintii Brancoveni,"Str. Postalionului, Bucuresti",44.36349,26.113028,,,,
11028,Biserica Sfintii Brancoveni,"Str. Postalionului, Bucuresti",44.364,26.113174,,,,
PV1_2908,Biserica Sintesti,,44.305576,26.115683,,,,
PV1_2944,Biserica Sintesti,,44.30602,26.115488,,,,
6797,Biserica Slobozia,"Str.Sabarului, Ilfov",44.380936,25.935078,,,,
6800,Biserica Slobozia,"Str.Sabarului, Ilfov",44.380993,25.935087,,,,
PV1_2853,Biserica Vale,,44.257614,26.094765,,,,
PV1_2859,Biserica Vale,,44.257866,26.094847,,,,
PV1_314,Biserica Vanatori,,44.59681,26.289312,,,,
PV1_323,Biserica Vanatori,,44.596424,26.289555,,,,
8760,Biserica Varteju,"DJ 401A, Ilfov",44.355328,25.989832,,,,
8869,Biserica Varteju,"Str. Bucuresti, Ilfov",44.356052,25.990396,,,,
PV1_44,Biserica Veche,,44.52711,26.242882,,,,
PV1_86,Biserica Veche,,44.52751,26.24225,,,,
PV1_2924,Biserica Vidra,,44.25912,26.17395,,,,
PV1_2928,Biserica Vidra,,44.259266,26.173534,,,,
6311,Bisericii,"Str. I.L.Caragiale, Ilfov",44.454536,25.988497,,,,
6333,Bisericii,"Str. I.L.Caragiale, Ilfov",44.454582,25.988564,,,,
PV1_114,Bisericii,,44.553345,26.088547,,,,
PV1_2847,Blocuri,,44.27665,26.071657,,,,
PV1_3242,Boadei,,44.317142,26.183418,,,,
PV1_3263,Boadei,,44.316284,26.184359,,,,
PV1_2780,Bobesti,,44.387436,26.227745,,,,
PV1_2791,Bobesti,,44.38753,26.227615,,,,
6217,Bodesti,"Str. Vergului, Bucuresti",44.438004,26.173758,,,,
6218,Bodesti,"Str. Vergului, Bucuresti",44.437794,26.173332,,,,
10767,Bojdani,"DJ 101B, Ilfov",44.714237,26.272718,,,,
10778,Bojdani,"DJ 101B, Ilfov",44.714302,26.272848,,,,
PV1_230,Bojdani,,44.714203,26.272745,,,,
PV1_240,Bojdani,,44.714294,26.272852,,,,
PV1_36,Boltas,,44.53861,26.20752,,,,
PV1_94,Boltas,,44.53878,26.206942,,,,
8482,Bradului,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.360477,25.968124,,,,
8490,Bradului,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.360527,25.968409,,,,
6248,Bragadiru,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.365616,25.971731,,,,
6814,Bragadiru,"Sos. Clinceni (DJ 401A), Ilfov",44.365402,25.970402,,,,
12130,Bragadiru Diamantului,"Str. Diamantului, Ilfov",44.38851,26.000422,,,,
12129,Bragadiru Diamantului (Sosiri),"Str. Diamantului, Ilfov",44.38856,26.000696,,,,
PV1_309,Brandusei,,44.579395,26.310131,,,,
PV1_328,Brandusei,,44.579353,26.309654,,,,
PV1_38,Branduselor,,44.53656,26.217892,,,,
PV1_92,Branduselor,,44.53664,26.217745,,,,
PV1_68,Branesti,,44.445053,26.349575,,,,
PV1_58,Branesti-gara,,44.459053,26.334227,,,,
PV1_73,Branesti-gara,,44.460243,26.33419,,,,
PV1_61,Branesti-targ,,44.455383,26.34244,,,,
PV1_71,Branesti-targ,,44.455467,26.342453,,,,
12295,Brasov,"Bd. Ghencea, Bucuresti",44.414246,26.036617,,,,
3330,Brasov,"Bd. Timisoara, Bucuresti",44.42729,26.03199,,,,
3348,Brasov,"Str. Brasov, Bucuresti",44.414555,26.035006,,,,
3542,Brasov,"Bd. Timisoara, Bucuresti",44.427444,26.034239,,,,
3598,Brasov,"Str. Brasov, Bucuresti",44.41481,26.034983,,,,
6407,Brasov,"Str. Brasov, Bucuresti",44.414635,26.035181,,,,
6443,Brasov,"Bd. Timisoara, Bucuresti",44.42728,26.031096,,,,
6463,Brasov,"Bd. Timisoara, Bucuresti",44.427376,26.034426,,,,
7354,Brasov,"Prel. Ghencea, Bucuresti",44.4141,26.034302,,,,
PV1_299,Brazi,,44.51806,26.241852,,,,
PV1_338,Brazi,,44.517662,26.240902,,,,
6835,Brodina,"Bd. Ion Ionescu de la Brad, Bucuresti",44.497543,26.073689,,,,
7304,Brodina,"Bd. Ion Ionescu de la Brad, Bucuresti",44.498154,26.07287,,,,
7193,Bubica,"Sos. T. Vladimirescu-Domnesti, Ilfov",44.403233,25.93971,,,,
7206,Bucegi,"Str. Caragea Voda-Teghes, Ilfov",44.38485,25.885855,,,,
7219,Bucegi,"Str. Caragea Voda-Teghes, Ilfov",44.385017,25.886183,,,,
7117,Buciumeni,"Sos. Bucuresti-Targoviste, Ilfov",44.546524,25.965792,,,,
7303,Buciumeni,"Sos. Bucuresti-Targoviste, Ilfov",44.547,25.965227,,,,
PV1_221,Bucovina,,44.633858,26.22241,,,,
PV1_249,Bucovina,,44.6334,26.222235,,,,
6210,Bucur,"Str. Industriilor, Bucuresti",44.428593,26.207932,,,,
6219,Bucur,"Str. Industriilor, Bucuresti",44.428764,26.207628,,,,
3223,Bucur Obor,"Sos. Mihai Bravu, Bucuresti",44.448658,26.12544,,,,
3251,Bucur Obor,"Sos. Mihai Bravu, Bucuresti",44.44829,26.125671,,,,
3322,Bucur Obor,"Sos. Colentina, Bucuresti",44.450226,26.125149,,,,
3325,Bucur Obor,"Sos. Colentina, Bucuresti",44.45054,26.125454,,,,
3684,Bucur Obor,"Sos. Colentina, Bucuresti",44.450874,26.125494,,,,
3940,Bucur Obor,"Sos. Colentina, Bucuresti",44.450794,26.12581,,,,
7535,Bucur Obor,"Sos. Mihai Bravu, Bucuresti",44.44833,26.125242,,,,
7536,Bucur Obor,"Sos. Mihai Bravu, Bucuresti",44.44857,26.125942,,,,
PV1_1665,Bucur Obor,,44.450882,26.125477,,,,
PV1_281,Bucur Obor,,44.451096,26.125628,,,,
PV1_2812,Bucur Obor,,44.450535,26.125444,,,,
5966,Bucuresti Mall,"Calea Vitan, Bucuresti",44.420456,26.125301,,,,
5967,Bucuresti Mall,"Calea Vitan, Bucuresti",44.420105,26.12581,,,,
3338,Bucuresti-Mall,"Calea Vitan, Bucuresti",44.41993,26.125774,,,,
3339,Bucuresti-Mall,"Calea Vitan, Bucuresti",44.41983,26.125912,,,,
8423,Buda,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.3543,25.959166,,,,
8428,Buda,"Sos. Bucuresti-Alexandria(DN6), Ilfov",44.354366,25.95947,,,,
6492,Bufet,"DC 19, Ilfov",44.343628,26.027142,,,,
6497,Bufet,"DC 19, Ilfov",44.34334,26.026922,,,,
PV1_3241,Bufet,,44.320347,26.180227,,,,
PV1_3264,Bufet,,44.31975,26.180796,,,,
8870,Bulgarului,"Str. Bulgarului (Varteju), Ilfov",44.358246,25.989052,,,,
PV1_2882,Bumbacaria Jilava,,44.343033,26.104925,,,,
PV1_2901,Bumbacaria Jilava,,44.34263,26.104616,,,,
PV1_208,Busteni,,44.529587,26.200405,,,,
PV1_262,Busteni,,44.52931,26.20014,,,,
7390,Buzias,"Sos. Bucuresti-Targoviste, Bucuresti",44.509632,26.02205,,,,
7585,Buzias,"Sos. Bucuresti-Targoviste, Bucuresti",44.510323,26.021423,,,,
PV1_403,Buzias,,44.48584,26.186436,,,,
6500,Buzoieni,"Str. Buzoieni, Bucuresti",44.407467,26.059456,,,,
7172,Buzoieni,"Str. Margeanului, Bucuresti",44.407364,26.058588,,,,
12283,C.A. Rosetti,"Str. C.A. Rosetti, Bucuresti",44.441227,26.103903,,,,
6473,C.E.T. Progresul,"Str. Pogoanele, Bucuresti",44.372784,26.10491,,,,
7319,C.E.T. Progresul,"Str. Pogoanele, Bucuresti",44.372677,26.105124,,,,
